tweet_id,sentiment,content
1694258575,positive,Having to write a real looking paper letter. Not done one of those for a very long time. Sad really.
1694258583,positive,new golf VI TSi 160HP is fast!
1694258588,negative,Digiqom welcomed new team members in the company today
1694258604,positive,@tommcfly You're getting new fans all the time. I wasn't one until November
1694258671,negative,@McflyMadEmma Little Louisa is number 3 trying to get number one!  XX
1694258745,negative,@rachky @taltalush Yes. I am secure in my masculinity.
1694258746,negative,"Going to have one last cig, then head to bed. Night Tweeters."
1694258788,negative,May the 4th be with you all
1694258794,positive,"@savii313 I am twittering, LIKE A BOSS. Thanks Savvv"
1694272591,positive,&quot;leave the pieces&quot; - the wreckers... hmm
1694272608,negative,"Actually I've been in here, holed up quite nicely, for hours. This is one of those times I regret never having married or gotten a cat"
1694272626,negative,"@LiliCosic i'm good-making a list of things to do today.I have a week off in a few days,I dont want to be doing these chores things then!"
1694272641,negative,@inkophile I have weekends like that too - almost always at the end of &quot;one of those weeks&quot;!
1694272797,negative,"@rmolden Yes, maybe, but for today, I write"
1694272803,negative,@SupaStarCity hahah i sowwie hun  whats up thoe ?
1694272813,negative,@Shez wishing you were here too babe.. we'd have a ball
1694272881,negative,?and make your own pledge while you're at it!
1694272890,positive,"@littletiara aha i bet they are cute,should we wear our nu **at  the same time so  i cn show you mine,u cn show me yours"
1694272983,negative,@TomFelton hope you have a good flight
1694273078,positive,@BenFordham Thats Not a Golf Buggy LOL it's a Australia Zoo Buggy The staff use it to get around and give certain patrons a life
1694273079,negative,"@TiaSparkles  Yeah, I should at least try myself.  Have a good night &amp; visit with the Chiro tmrw!"
1694273094,positive,"oh, it's @andremichelle 's birthday! happy birthday andre michelle"
1694273111,negative,I'm new to Twitter &amp; I'm trying to work out how to use this program..
1694273222,positive,"@sunrisesister yeah, so quick! And I'm using the 5mm addi's I bought on Sat and it makes it even smoother"
1694273257,positive,@cherrylipstain hello nikki! i just ended my exams 2 hours ago!  how abt u?
1694273302,negative,is watching neighbours!
1694273318,negative,@devinjay oh just referring to our lil exchange on LJ with regards to twitter archive postings.
1694273355,negative,I am having a pretty good time at work talking shit with one on  the gymnastics gils
1694273415,negative,@moanasaves right.
1694273424,negative,"@krisreyes here btw, this is not a bot"
1694273442,negative,@DiiLee break a leg  but don't do it for real it just a saying :p &quot; good luck&quot;
1694273491,negative,hope's she see her bestie today
1694273523,negative,@ElvisHsiao You can go to www.TwitPic.com and log in with your Twitter details to add pics
1694273542,positive,Happy Star Wars Day  May the fourth be with you!
1694273615,positive,Going to bed after beating the snot out of hubby w/ Texas hold em
1694273646,positive,"@dangriffey In France it was last Friday and also the coming one, we are working"
1694273723,positive,MY AUNTIE FROM QUEENSLAND IS DOWN TO STAY THE NIGHT! YAYA.
1694273788,positive,"Hehe, @stereogum in @brooklynvegan sta se malce preve? vï¿½ivela v v?erajï¿½nji Dark was the night koncert  No, ob takem lineupu..."
1694273821,positive,"Bank Holiday Bliss - Jeremy Kyle, without even bothering the Sky+"
1694273825,negative,@Taryll sweet dreams
1694273900,negative,"i actually really liked Merlin last night. some parts were a bit eh, but the part where that chick was singing was like whoa."
1694273903,negative,@TomFelton Safe flight home to you and Jade   XX
1694273940,positive,@imeldalaura it's a woodchipper &amp; it's gonna top off the weekend just nicely
1694273981,positive,@bellothika  The flowers grow!!
1694273994,negative,@Atomik re: the job ... still waiting my friend. Thanks for asking  * I just need a little ... ;) * ? http://blip.fm/~5jehr
1694274021,positive,"Actually a great start to the day, hope it continues  getting my new american oversized bed in the evening!"
1694274236,negative,Well... I hate to leave.... but I must sleep! G'night y'all and hope to chat later!  Enjoy my li'l night owls!
1694274257,positive,Making a birthday song to a special person!!
1694274355,positive,@officialTila wow... that was very sexy
1694274471,negative,They are unloading a Leopard Tank just next to my office window. Hope I didn't piss off anyone
1694274526,negative,@bellelumiere So I could just do my own thing without having to live up to any expectations
1694274537,negative,@NolaxE I follow u lol
1694274680,positive,Ohh grandpas.. Stable.. Won't kno all details til tomorrow when I visit... Keep him me and my fam in ur prayers..thank you  ... Goodnite
1694274752,positive,Happy Star Wars Day! .... May the 4th Be with You!
1694274785,negative,@AndyBradbury - mostley yellow and green
1694274879,positive,@nnaa the rain was pretty nice. I only have 150 meters of cobbles on my way here
1694274886,positive,Going to have dinner. bbs
1694274953,negative,@DJCRS will do hun. Yes yes.
1694274957,negative,where is the rain please come out
1694275056,negative,My dad is taking me to school &amp; picking me up tomoz. Plus I have drama almost all day. Score bludge day
1694275070,positive,@tommcfly i am glad cos u wouldnt lose me as a fan anyway  i get to see you guys on saturday evening at leicester  it better be good!
1694275102,negative,"is planning for surviving financial status after quitting my job, gotta find a new job within 4 months"
1694275145,negative,http://tinyurl.com/d6smh5 my painthing
1694275155,positive,@Wildchickendew muhahaha you've joined the tweet cult... lol heya  btw twitterific is a good iphone app i use
1694275205,negative,"@angela_lyle Okay, und was ist mit Deinem Auto?"
1694275243,positive,is eating chocolate ready break
1694275311,positive,@tothetech  welcome
1694275314,positive,@mkasper22 Thank you
1694275380,positive,@PhilLHerold Thank you
1694275382,positive,"@wonko42 and staff rooms, It will be intersting to see how K12 faces this when every kid has a laptop"
1694275406,positive,"YAHOO! volleyball, hiking, eating a fish eye, witnessing, sleeping on the beach, jumping rocks, &amp; hanging where Jurassic Park was filmed!"
1694275439,positive,@CarterRonson It's going at 11 am here.. I'm overseas  y u up so early tho
1694275467,positive,"@neilhimself Look at all this feedback!  You should do it more often, seriously  The crazier the topic, the better."
1694275496,negative,@comedyqueen dont make plans mite go out tho if i can b bothered 2 get out ma pjs!
1694275507,positive,"Going to sleep with Horton.  Goodnight, Twitterverse &lt;3"
1694275599,positive,"@ElvisHsiao  The website I'm developing - http://woo.sh lets you also share Videos, documents, maps and events - Later music too"
1694275612,positive,has the greatest friends in the entire world
1694275615,negative,I feel like an M&amp;M McFlurry  mmm... But I won't get one coz I need to look good for when I go to the States!!! 7 weeks 2 go aaaaahhhh!!!
1694275631,positive,@RobKardashian Hey fellow Trojan..congrats on graduation.
1694275651,positive,@simonrim off to the cheese counter I go! Thanks
1694275735,positive,"@coconutfriend i should have shouldnt i, im happy you enjoyed it cos im thoughtful like that you see, and YAYA i hav 20 followers  woop"
1694275771,positive,wheelchair fitting today for mall buzzing &amp; Home Depot. &quot;Homebound&quot; just got REAL old  Goal: taxi yellow or electric RED!
1694275789,positive,@sarahjpin ha! you're right...I know you're right.
1694275816,negative,"Back from hospital, now at work... later studio time"
1694275870,negative,editing something in photoshoot  NILEY
1694275892,positive,@calilewis Just saw you on TV for the Best Job in the World. Good luck.
1694275953,positive,Java Concurrency in Practice is probably the best Java book I've ever bought. There's a recipe in there for interrupting blocking IO ops
1694275987,positive,The Skimchamp Taxi Service!  best in the land!
1694276003,positive,"http://tinyurl.com/d3ul3u - Watch it!  And yes, @MargauxAlcid, it's lovely."
1694276060,negative,"Here comes the sun, here comes the sun, and I say it's all right"
1694276061,positive,@uyaerdna thanks
1694276063,positive,"@NLTonline please dont change anything in your site. I love it.. will always love it even if.. so, please? pretty please?"
1694276070,positive,"study all day.  just finished my care plan.  hungry as hell!  ima go treat myself with a burrito, for a good days work"
1694276120,positive,@LineHara Youuuu're an aaass  my aaass loooool
1694276174,positive,@hollabec Your hair is MY matt ball  &lt;3
1694276189,negative,http://xkcd.com/577/ - today's xkcd  Looking forward to daily updates this week!
1694276328,positive,writing an email to my new host sister
1694276390,negative,gonna have a lazy day today
1694276467,negative,Can't sleep but is happy that the Fugees are keeping him company
1694276600,positive,having my brecky. Good Morning  x
1694276620,negative,"In regard to knowledge, I am like the little robot in the movie &quot;Short Circuit.&quot; I am always crying out: &quot;Imput! Imput!&quot;"
1694276679,negative,@poorprogrammer office ???????????
1694276775,positive,@chocolatesuze yes yes you should! Especially with wine and mushrooms!! Ummm I love mushies
1694291087,positive,"Special mention for the new Mean Girl @LemonsAreSour... welcome her! &amp; if you're not already, FOLLOW HER!! Night"
1694291206,negative,its a perfect op for everyone to advertise their blogs
1694291243,positive,@mariaandros guns and roses baby! yay!  was hopin you would blip.fm it
1694291286,negative,@guybatty Hehe! It is nice down there
1694291332,negative,is over it.  http://plurk.com/p/rp5np
1694291339,positive,Cinema tonight  it is half the price on Monday ;)
1694291356,negative,@jadoon88 @imhassan ROFLMAO for the funny web portal  =D
1694291374,positive,bali!! can wait for it
1694291375,positive,eating my tito's home made ice cream  yum!
1694291427,negative,@kasey79 I got it
1694291488,positive,@Brittanya69 you are so sexy mama!
1694291523,negative,"Hunger settled, now, tis sleepytime"
1694291530,positive,"@RobTSmith Good morning to you as well Rob, have a great day"
1694291598,positive,"humm.... I adore Mark #hoppusday ,so I'm just going to throw it out there #hoppusday....... have a nice #hoppusday people!!"
1694291611,negative,2pm today is Quiz Time at the Goat! Game shows to play and prizes to be won! Plus 'Toss Off Tommy' for free drinks! Today from 2! x
1694291660,positive,@MXYZ_ I don't see how there could possibly be another choice.
1694291679,negative,"@ljs777 for the most part, not enough space on one drive to properly defrag, nowhere else to put stuff, but yeah, reassembled"
1694291729,negative,@EmmanuelGadenne  then maybe you should think of spending christmass there too
1694291740,positive,@BreakfastNews ETS (Endoscopic thoracic sympathectomy) is an invaluable surgical procedure
1694291749,negative,hmmm new search bar on #twitter
1694291818,negative,my mummy is cooking dinner just for me because I missed out when everybody else ate. I feel &lt;3'd
1694291819,positive,"@HandymanTrainer Actually because of the several updates you have daily, I find them all interesting and informative. Keep posting."
1694291827,positive,@EmilyAllTimeLow: yes!
1694291851,negative,@sarahtonner are you tweeting while running?
1694291971,positive,@scruffybee welcome to twitter world my friend!
1694292025,negative,@BevClement I don't think we talk much about Banks these days - not quite as respected as they once were
1694292073,negative,@dragonflly93 I'm writing more fanfic.
1694292075,negative,making Shell join twitter so I have a follower
1694292126,negative,@Michael_Phelps hello michael  have a nice day
1694292199,negative,I hope I'm doing something right. Had an influx of reviews on a 1 year old fan fic telling me they love my style of writing for HP.
1694292207,positive,@runsenorun that frenchfry-corndog looks so delish! I WANT!!  Welcome back to Seattle!
1694292255,positive,wants to welcome @melizadeleon: back to Plurk again!  http://plurk.com/p/rp5po
1694292258,negative,@moniqueconheady say hi to Kimba for me
1694292381,negative,@nathanryder I asked them
1694292433,positive,"@Melorailiana Welcome, you were our 10,000th follower! it's very late CA time but we stayed up to meet you"
1694292458,positive,@hypahdorkx3 yeah. xD were so close already! xD i can talk to u about anything!  i love u gurrl. x3
1694292480,positive,"Great weekend, even though my site is not moved. Plenty other things to do and learn. Keeping the faith and looking to the future"
1694292492,negative,"Jumpstart! WOTD: Jape QQ: Are you comppetitive, overcompetitive or not competitive at all? Write your responses here!"
1694292505,negative,"@ctreit Hmmm, maybe that's what they meant. They eluded to something brand new but you know how the media is"
1694292597,negative,i just had the weirdest dream ever and can't see because owi credo is too brighi. But i hate guys
1694292658,negative,I would appreciate it if you would. I am a big Tim Kaul fan ya know
1694292740,positive,rock pooling.  Can't believe I get paid for this!
1694292825,positive,Packing gym bag. Off to the gym in a bit. Squee! I'm my happiest whem I'm on the go.
1694292858,negative,@windminstrel Work.
1694292868,negative,@Melancthe that depends on how many itty-bitty-kitties want to sit on my lap
1694292886,negative,is obviously getting bored celebrating summer! ) And now listening to music and eating some pizza.
1694292932,positive,@JONGIRL79 that would be awesome  lol
1694292955,positive,@Rove1974 If you mention this twitter group to your followers I would be very grateful
1694293070,positive,@charley_bum lol *30 minutes slow* in a sec  i was just having fun tearing down old posters and putting up new ones
1694293076,negative,"i got my period, and i'm not pregnant"
1694293088,positive,@rowsell will be following you tomorrow!!  sleep well
1694293161,positive,awesome lucky you
1694293167,positive,Welcome to everyone  Playerstation.it is now live on Twitter. www.playerstation.it
1694293237,negative,Scrubs tonight (8.00pm). woo!
1694293241,positive,"@pureelite Thankss  Someone sent me another text this morning saying happy birthday, was from that number I told you about last night LOL"
1694293280,negative,"@bungeespin  caww that sounds good, I hope you're right"
1694293293,negative,"@bettytes hey bettiye,  i did see her. stay tuned for videos and blog  hows was obsessed?? i need to get thru exams then imma watch it"
1694293336,positive,@geemaree Yeah it's a really fascinating paper isn't it? Credit goes to @metaweb20 for the discovery
1694293402,positive,@cheergod2002 yeah I can tell ha ha.
1694293443,positive,Home Sweet home &lt;3  Going to see Hannah Montana The Movie AGAIN today &lt;3 DDD
1694293492,positive,"Nope, thank God, not on Air...  It's a REAL application, compiled code..."
1694293593,positive,@eBeth I can hear it now...
1694293633,negative,"@JennyMalaiAli ... go to that person and click the green arrow *following*, then you'll see *remove*"
1694293657,positive,@vjkarthik  they r the most random things that my mind can churn..as the Chennai heat gets to me I can assure u these will b more often.
1694293768,positive,"@Appledoe Mmmm, I had honey mustard chicken w/ rice &amp; veges"
1694293816,positive,"Rachel Allens date bars, so easy to make   http://twitpic.com/4jas7"
1694293824,negative,via @uhmmm: Christopher Moore &quot;You Suck&quot; - hmm tja.. sucks
1694293831,positive,@FanboyGeekStu That's one of the reasons we thought &quot;Should we have a kid?&quot;  &quot;Nah - let's get a piano instead.&quot;    You poor buggers
1694293888,positive,"@Jasonalbi Oh yea, my pain went down a little bit from laughing so hard which was good and nice for once."
1694293906,negative,I hadn't realised how Long it had been since I was last 'tweeting'... Now I'm on here I don't know what to say  x
1694293912,negative,@zhayrar whoa rad ! coffee makes me stay up all night
1694293987,negative,im at school right now
1694293998,positive,"Do me a favour, tell me what you think about me"
1694293999,negative,"@Jacs_Will_Rule don't tweet, just eat!"
1694294011,negative,@TeamCyrus  you`re welcome  how are you?
1694294026,negative,Happy Star Wars Day ...  &quot;May the 4th be with you&quot;.... read http://tinyurl.com/axsujx for more ;)
1694294069,negative,says somebody n e body please!
1694294073,positive,"Monday blues? Not today, not for me."
1694294078,positive,@SarahAMurdoch YOU LOOKED ABSOLUTELY BEAUTIFUL AND ELEGANT.
1694294096,negative,@WKJThD  Thanks for Following
1694294100,positive,@texasjackflash thnx 4 the follow
1694294140,positive,"@4_idiots hahaha! I don't work in a strip club you know  alrighty mister, have YOU done any public may dancing today?"
1694294189,negative,@paulusveltman Ja  Deze is interessanter - Why text messages are limited to 160 characters - http://tr.im/kpgg
1694294199,positive,Great long-weekend so far   Going for a run now - no Judo tonight  Then off to Blue Water for some &quot;Retail Therapy&quot;
1694294202,positive,@RealLadyGaga hey.just putting it out there.. you should come to townsville next year..elton john came in '06 n loved it. it was great!!!
1694294215,negative,@Tottie Yeah he's also partial to JT and TI Dead and Gone and Pink's Sobre
1694294234,positive,@Lord_Kartz I've been studying for a year now  And 5 years in school...
1694294243,positive,learning to play sweet child of mine on guitar.  yays.
1694294280,negative,Quickest way to get a seat to yourself on a London bus currently: pretend to sneeze VERY loudly about 3/4 times
1694294293,negative,@asphotos cool  I didn't realise that you were until now
1694309605,positive,@fiercescouting oh really  hopefully it was a good one. I just was trying to get your attention thats all
1694309666,negative,"@Zingtoh Who knows, maybe someday you'll come home and find... *gasp* DINNER in your FRIDGE!"
1694309672,negative,@NikkiPilkington Mr Tweet I think
1694309720,positive,"@dr_aureole Oh my gosh, so cute!!!"
1694309729,negative,"@StephanieMxx Yeah, I try 2 chat wif all too. It can b hard to find tweeps online @ the same time sometimes"
1694309749,positive,@WKJThD You are very much welcome
1694309780,positive,@tracey1972 Morning babe!  I plan on overdoing it today! lol Hope you do rest &amp; put your feet up! xxxx
1694309845,positive,I've listed lots of new beads on eBay!
1694309871,positive,"lol simpsons S20E19: &quot;first day at your new school, so lisa: have fun!   and bart:  DON'T!&quot;"
1694309873,positive,going to look in the refrigerator for a taste snack to eat
1694309983,negative,studying out of spite. whatever.. Wonderful unforgettable weekend with DC
1694310010,positive,"@marlycat woman, follow me"
1694310186,positive,love for vintage books...old books shopping this morning
1694310189,negative,"@ElvisHsiao Haha great, ok don't eat too many or you'll feel sick"
1694310211,negative,Another water leak in my appartement. The good side is that I get to meet the girls previous &amp; next floors
1694310261,positive,bought beer today
1694310277,negative,@mobileech Looking for a new SMS sending solution? http://promotion.itagg.com Get ï¿½6 FREE SMS with every iTAGG!
1694310372,positive,http://twitpic.com/4jaw9 it's the frog who's been attacking Chelsey..LOL! Funny
1694310400,negative,"@denvy Oh whoops, my bad"
1694310414,positive,"Streamyx is pretty fine here, downloading Heroes and Smallville and also a movie. I'll still call it screwmyx though   // cool http:/ ..."
1694310453,negative,@AnitaBreakSoon Oh I'm on a roll now with these oldies!  ? http://blip.fm/~5jeu7
1694310465,negative,@TreeFalldesign Yep I know; you can't help but get close to things that you make yourself; it's both a occupational hazard and a benefit
1694310525,positive,@khriskhaos aww preciate the loves hunnie
1694310533,positive,@meganandliz Hey guys! can i ask; what item did u guys put up for ur talent show? i am such a BIG fans of both of you! whoo!
1694310562,negative,"LaLaLaLand... why am i liking that song so much?! Anyhoo.... grr I have a cold, but thank goodness though the sore throat has gone!!"
1694310809,positive,Bom dia! Good Morning! Guten Morgen! I am returning to Twitter!
1694310857,negative,"@plisdehjkt any ideas, tempat apa yang paling cocok? jupiter seru juga"
1694310898,negative,@giddygirlie well that does make me feel better about staying up even later to watch the daily show.  @raisinlike lay on the guilt again.
1694310920,negative,@laylaymusic you know you love it   Stat-K
1694310943,positive,Back from x-men origins . Was surprisingly good
1694310950,positive,"@producersinc Yep, I actually do! =D hehe so.. hi Kathy~"
1694310967,negative,"just arrived at @eurodjangocon, on about 150 fellows i can't see a girl!"
1694311030,positive,In a Drill Sergeant's voice: everybody wake the fuck UP!!! *flicks on everyone's lights* it's 500 est rise and shine beetches!! Lol JK
1694311090,negative,OO YAY 39 FOLLOWERS I WANT 100  HELP ME
1694311125,positive,now we are also on twitter  follow us to know the latest!
1694311181,positive,@yojibee haha  I need to get in better shape first.. I have cageball on thursdays == me dead on sofa the whole evening
1694311271,negative,"morning, how is everone? sing to me  You tuck me in, Turn out the light, kept me safe and sound at night. (8)"
1694311277,positive,@tom_howarth hehehehe I will keep silent now
1694311357,negative,@munirusman Yes. when I was talking to you...
1694311367,positive,Only 5mins till my baby's back from work
1694311371,negative,"When life, as you know it, doesn't exist anymore."
1694311409,negative,"@muscati nope difference of 5 OMR for C class, anyone notice the flight number for WY's flight for LHR? WY-911"
1694311458,negative,sarah_marie_711 two weeks will fly by
1694311534,negative,"Its a real shame that its not nice and sunny outside, it would of been nice to have another BBQ  NVM...."
1694311568,negative,"@pjaficionado I almost said, &quot;and grammer no exist either&quot; grunt.  But I stopped myself"
1694311584,negative,@jaderoberts91 morning. hope its a good day despite the revising
1694311604,negative,"@DJ71 they are all over one is a fan with a vip and the other one is the winner of the twisted vid  het si weer eens raar gelopen, chaos"
1694311633,positive,Dump your worries in the Stress Fire. Fun and profoundly freeing  http://budurl.com/c765
1694311715,negative,@drnic and welcome to dk  #jaoo
1694311740,positive,"has her laptop, her spasy phone, her cat, her music on and her mother making her breakfast! Lovage for you is that!"
1694311753,positive,"re-reading 6th Harry Potter, did dishes, mended a cushion on the patio sofa, &amp; fixed one of the outdoor barstools. An accomplished Sunday"
1694311781,positive,"@jambonboy good stuff, thanks"
1694311930,negative,@moppet10 Hi Kate  How are you?
1694311993,negative,http://twitpic.com/4jax3 - Update Ableton Live
1694312072,negative,is off to watch master chef
1694312130,positive,Morning world! back to the office after longgggggggg weekend
1694312135,negative,Surf's up this week - starting this afternoon
1694312206,positive,@onlyhis2109 i can't wait to see!
1694312237,positive,loves listening to people practising on the piano downstairs
1694312243,negative,"@CrushStevens music is always there when noone else understands  i agree it's very important, a single song can change your whole day"
1694312248,positive,@kameliamohamad LoL. I don't even know what intezone-football-competition means... Good luck
1694312268,negative,"@dda Wow, that is good  I'm on Mac too with XP via Parallels if you ever need a tester ;)"
1694312273,positive,@FiiFiiii ahahahaha you love Twilight don't liee!!!  and we all know I love Robert Pattinson!!
1694312284,negative,"@eugenechua aah. well, have a few friends over there. Just wondering if all's great and weather's been good..."
1694312293,positive,Talking to my best mate and my boyfriend on msn
1694312298,negative,@kusasi Lol I can Tweet &amp; Eat! Multi Tasking Woman see!  ha ha Enjoy your moment.
1694312363,negative,Where art thou @niokiaquino? I miss you!
1694312405,negative,Cloudy day in Berlin. Just about right to sit in front of a computer all day
1694312434,negative,@indiekuri you tell us
1694312508,positive,"Going to body pump then yoga, then going to enjoy a lovely bbq with the family, loving the may day holiday"
1694312532,positive,just cos i dont have an ipod touch yet - doesn't mean i can't look at some apps! they're sooo cool.  twittering in school? awesome!
1694312535,negative,"@ojtibi Hey OJ, I just want to ask, you hooked up with somebody ayt now?"
1694312555,negative,Hello Bank Holiday Monday  hello revision ï¿½ï¿½
1694312631,positive,"@xranarawr haha i told you, it's not important"
1694312704,negative,@John1954Moi Ha good morning! May the fourth be with you too
1694312734,positive,Celebrating the fact that Norwich City got relegated yesterday.  Seems like myself and the awfully nice Mr Fry are football rivals!
1694312814,positive,@BrisvegasLukass yes I do! I'll try posting some pics when I can
1694312868,positive,@Lauratheexpat very very cute  and fun to watch.
1694312905,negative,@nicolerichie have you watched Persepolis? Broken English is also nice for sundays
1694312960,positive,@dduane *waves back* Have a good day
1694313027,positive,i finally found the perfect matte lcd cleaner!! i-nix screen cleaner ftw!
1694313075,negative,"Tired, But glad its a bank holiday"
1694313094,negative,@krs10_s make me tea pleaseeeeeeeeeee
1694313151,positive,Yay! I finally made sales at the gallery; Really helps when the artists are there
1694313180,positive,@cottonandcloud Moooorning! Fancy a coffee?
1694313343,negative,"LaLaLand... why am i liking that song so much?! Anyhoo.... grr I have a cold, but thank goodness though the sore throat has gone!!"
1694313436,positive,I beat 3 bosses in Castelvania
1694313525,positive,"@tomfelton http://twitpic.com/4jam0 - Ohhh, how lovely! I'm glad that you had a great time there."
1694313527,positive,i guess i'll do both since i cant really decide which one to choose
1694313535,positive,"@jamiewhincup Awesome effort this w/e,even if u didnt win.Good luck at Tassie"
1694313558,positive,@martincarstens I think your just trying to make me feel better!
1694313569,negative,@isla_fisher Hey!! How are u??did u got my reply??
1694313585,positive,@rosehwang Good Evening Rose ....
1694313635,negative,@Reema226 http://twitpic.com/4grnh - The joy of discovering Linux.
1694327058,negative,http://twitpic.com/4jb0q - And a few more
1694327107,positive,"it's @andreamichellef's birthday today, wish her a good one assholes! Sleepytime"
1694327121,negative,Sneaking out. Going to work for a friend
1694327169,negative,"Just went through my piggy bank, man there was a hell of a lot of money in there! I can easily live out of just it for the next 2 weeks"
1694327197,negative,"Aww @holloh  i used to do that when i was little, not so much now ;) haa. Lazy shiit."
1694327268,negative,loggade visst min 400e cache i lï¿½rdags!
1694327281,positive,"@MrFloydNL  thankyou very much, you rock!"
1694327429,negative,"@rickiep00h  no, you didn't fail.  thanks"
1694327525,positive,"@DustBuny: being today and all, WE'RE GONNA USE THE FORCE to make it happen!"
1694327590,negative,i've just open this thing
1694327631,positive,6789998212 haha love soulja boys new song
1694327735,positive,@threalmiarose hey mia!  totally adore your music.  when will your cd be out?
1694327790,positive,"@bratinella, @carambs - muji  yipee. is anybody coming here? i can send them over hahaha. but can somebody bring JT's BSG disks? haha"
1694327803,positive,Down in Wellington for the Monet Exhibition. Casually just bumped into Wayne Brady in our hotel lobby!!  Mega exciting!!!
1694327901,positive,"@NikkiPilkington You seem nice, you're generous and you know your stuff"
1694327906,negative,@IDrive_Online When will the maintanance end? I would like to backup some stuff.
1694327988,negative,Good morning ladies and Gents.  it's going to be an awesome day &quot;even though the weather is terrible&quot;
1694328023,positive,@statkallday yessssssir!!
1694328025,positive,Love johnny deep looks in public enemies (L) I'll catch this film when show in HK
1694328031,negative,"Listening to music, Texting . umm Msn lol.  bit bored . lol. Garth Brooks wooo i love him hehe . &lt;3"
1694328035,positive,"@besz Well, good luck then."
1694328044,negative,Off to see the Doc in a bit to get the knee checked out
1694328094,positive,Thanks to all who follow me  ... wish ya'll the best ;)
1694328099,positive,@nirajgoa Oh! Don't you just love these Vodafone series of Ads ... The best picturisation ever
1694328147,positive,Happy Birthday husband
1694328202,positive,@thebleachworks http://twitpic.com/4f0l0 - So beautiful!! This lake is like a mirror!
1694328212,positive,"@shawnieora I googled him &amp; looked @ a lot of sites... I should have checked here first.  How Exciting, for you both"
1694328359,positive,"@fanboy_uk Yeah, but it's Myst!"
1694328367,positive,@Cadistra Ah brilliant! Thanks a bunch
1694328444,negative,finally not talking about teachers but facilitators  #edumedia09
1694328628,negative,@lynnftw I know exactly what you are saying.. its so not cool... that is why tapes were better  :p
1694328666,positive,@MicaR yup it gets better again after S4
1694328673,positive,"to @WebAnime and @tbaggins1, thanks for following me."
1694328772,positive,"@rifie Oh, wow, you're fast   How's life going ? It's been 6 months ya ? XD"
1694328806,negative,@kasey79 good night
1694328928,negative,@themakelounge I might have guessed a crafty lady like you would have a laminator  Mine is a very cheap one but it worked brilliantly
1694328993,negative,"@siovene And Clang rocks, so you're using it, right?  Anyways, according to the comments it's in apple's gcc too, dunno how public tho"
1694329014,positive,@chang_ROR Hey dude welcome to twitter  its seexyyyyy
1694329049,positive,@peternomad Thanks! I know.
1694329069,positive,"@pyuric Enjoy the coffee. We miss you, petite puce (adica Puricel in franceza)"
1694329082,positive,@LEGmin http://twitpic.com/4jaz5 - Cool... luv it
1694329099,positive,"@shintabubu hey shinta!  i'm headed to bed now, but perhaps tomorrow night - when our hours overlap..."
1694329169,positive,@AndyeAndinha I gave him your kiss. Being a flirt of course he liked them
1694329253,negative,"Kaze the Knight. Third level, a lamp, a wish. Got fixed SDSM (first thought was about rubber chicken but hey)  #nethack"
1694329396,positive,cooked chicken soup for the rainy weather
1694329445,positive,nick is so cute in the tiger costume  ahaha it made my day
1694329474,positive,"@audreythebaby gandang mac un ah! for sure, if its out in the market mas mahal pa sya sa macbook pro. ang cool ng concept!"
1694329486,positive,@rosehwang U R &quot;happiness pollinator&quot; 4 shizzle.   Good friend you are.. I am smiling!
1694329574,positive,I am now eating one of those big subway cookies with a glass of warm milk. YUM
1694329638,negative,just had steamed fish w/ oyster sauce
1694329797,positive,@torresk hahaha I didn't even notice the name - LICE
1694329815,negative,@GinoandFran you should see the Morning Rush Forum's shoutbox. Overheat bcoz of campaign! Flying skirts!!!
1694329820,positive,has a face mask on. hehe
1694329826,negative,@Petaah hahaha we just won't tell him will we?
1694329831,negative,@KrisColvin I would advise watching it in the cinema. I am sure the effects are worth it. Unless you have a monster TV at home
1694329845,negative,@gianandrea all bank holidays are on Mondays in the UK... better than Italy where 1st of May could be on a Saturday or Sunday
1694329924,positive,@MurrayMelb A pleasure Murray
1694329930,positive,"@JoanLunden  Greetings Joan:  Just wanted to say I STILL MISS waking up to your pleasant personality &amp; face in the a.m.    Hugs, Angel"
1694330012,positive,Has had a really good bank hoilday
1694330058,positive,@TaraAlberto i'll be there tom promise! After our volley  when did they start? Wholeday? Or half?
1694330082,negative,@jeffgerstmann You should spray yourself with the non smelling repellant that stinks to high heaven
1694330115,negative,@MissxMarisa Hell unlucky! :O and and it comes out next week here.
1694330130,positive,"@Broooooke_ kk's  have fun eating lol, remember shaun loves you haha"
1694330142,negative,New Forum Thread - First Typhoon of the Season: Is *NOT* headed to Okinawa.  Made you look. .. http://tinyurl.com/dm4b3q
1694330208,positive,watching JONAS for nick's beautiful voice to put me to sleep
1694330275,negative,is amazed as to how artificial one can be  its just soo itchyyy
1694330281,positive,@Brokenromantic haha malamang as one of my chef.
1694330327,negative,@carolinekan HAHA all because of chocolate? Always knew your heart was in your stomach. Wait till you try the truffles
1694330333,positive,I'm entering a two month study/exam period.  Which is awesome. - See you on the flip side
1694330370,positive,"@amtrak747 haha hell ya id love to find some boys to toke with, and thats a very sexy bike"
1694330518,negative,@MissShonah  Will certainly do that.
1694330666,positive,yep... i think i might have just made the decision to go head first...  we may be witnessing a historical moment... real talk
1694330696,negative,@katcal always wanted to see that film never got round to it must get it on DVD tell me if its any good
1694330738,positive,@TferThomas Thank you!
